1.7132132e+00,  6.4758909e-01, -1.5100944e-01,  5.7532080e-04, -1.1697649e+00, -1.0666426e+00, -4.4270602e-01
-0.22971302, -1.5680096,   0.5453078,   0.40707862,  1.5290614,  0.6729213,  -0.6889642
0.14906137, -1.4155983,   1.1687006,   0.6282471,   0.23908348,  1.3150343,  1.5961124
